Date,Open,High,Low,Close,Adj Close,Volume
2010-06-11,14.396000,14.565000,14.327000,14.544000,13.333912,1440000
2010-06-14,14.776000,14.926000,14.619000,14.647000,13.428344,2066000
2010-06-15,14.691000,15.217000,14.651000,15.173000,13.910579,3538000
2010-06-16,14.995000,15.425000,14.900000,15.265000,13.994925,4263000
2010-06-17,15.406000,15.454000,15.021000,15.130000,13.871158,2985000
2010-06-18,15.100000,15.139000,14.960000,15.050000,13.797813,3041000
2010-06-21,15.281000,15.600000,15.250000,15.460000,14.173700,4070000
2010-06-22,15.303000,15.420000,15.100000,15.129000,13.870241,2754000
2010-06-23,15.266000,15.349000,14.833000,14.965000,13.719885,2529000
2010-06-24,14.778000,14.778000,14.409000,14.574000,13.361418,2931000
2010-06-25,14.600000,14.800000,14.316000,14.763000,13.534691,1831000
2010-06-28,14.799000,14.799000,14.500000,14.747000,13.520021,1413000
2010-06-29,14.399000,14.399000,14.140000,14.237000,13.052458,3039000
2010-06-30,14.232000,14.464000,14.161000,14.297000,13.107464,2604000
2010-07-01,14.076000,14.437000,14.003000,14.356000,13.161553,3633000
2010-07-02,14.358000,14.408000,14.150000,14.203000,13.021282,1498000
2010-07-06,14.499000,14.920000,14.276000,14.414000,13.214728,2574000
2010-07-07,14.413000,14.715000,14.397000,14.533000,13.323828,2262000
2010-07-08,14.832000,14.832000,14.454000,14.585000,13.371502,2261000
2010-07-09,14.700000,14.981000,14.619000,14.883000,13.644708,2441000
2010-07-12,14.925000,15.311000,14.925000,15.188000,13.924331,2631000
2010-07-13,15.378000,15.490000,15.112000,15.198000,13.933499,4161000
2010-07-14,15.215000,15.228000,14.932000,15.000000,13.751972,3999000
2010-07-15,15.066000,15.066000,14.714000,14.840000,13.605284,2976000
2010-07-16,14.721000,14.798000,14.327000,14.412000,13.212895,3409000
2010-07-19,14.669000,14.923000,14.452000,14.739000,13.512688,3120000
2010-07-20,14.572000,14.868000,14.421000,14.859000,13.622705,2295000
2010-07-21,14.671000,15.188000,14.670000,14.842000,13.607121,3367000
2010-07-22,15.237000,15.294000,15.107000,15.283000,14.011425,1930000
2010-07-23,15.047000,15.300000,14.980000,15.271000,14.000425,2264000
2010-07-26,15.183000,15.375000,15.103000,15.347000,14.070102,2812000
2010-07-27,15.479000,15.728000,15.347000,15.716000,14.408399,4671000
2010-07-28,15.721000,15.950000,15.635000,15.867000,14.546837,2859000
2010-07-29,16.108999,16.191000,15.906000,16.049999,14.714610,2183000
2010-07-30,15.911000,16.493999,15.866000,16.458000,15.088667,3034000
2010-08-02,16.462000,16.750000,16.448000,16.540001,15.163844,2776000
2010-08-03,16.559999,16.565001,16.122999,16.174000,14.828294,4142000
2010-08-04,16.225000,16.309000,16.066000,16.214001,14.864967,2467000
2010-08-05,16.045000,16.301001,16.000999,16.237000,14.886051,2339000
2010-08-06,16.100000,16.173000,15.886000,16.163000,14.818210,1706000
2010-08-09,16.201000,16.299999,16.135000,16.173000,14.827377,1721000
2010-08-10,16.103001,16.218000,15.950000,16.176001,14.830127,3935000
2010-08-11,15.959000,15.963000,15.598000,15.760000,14.448740,2761000
2010-08-12,15.601000,15.871000,15.601000,15.830000,14.512916,1420000
2010-08-13,15.861000,15.943000,15.733000,15.856000,14.536753,1273000
2010-08-16,15.830000,15.955000,15.806000,15.850000,14.531252,1910000
2010-08-17,16.101000,16.249001,15.932000,15.933000,14.607345,1842000
2010-08-18,16.179001,16.740000,16.177999,16.645000,15.260107,3043000
2010-08-19,16.823999,17.211000,16.700001,16.834999,15.434299,4319000
2010-08-20,16.797001,16.896000,16.381001,16.579000,15.199597,1907000
2010-08-23,16.580000,16.600000,16.316999,16.337000,14.977734,1624000
2010-08-24,16.191999,16.400000,16.100000,16.188999,14.842043,2876000
2010-08-25,16.287001,16.337000,15.954000,16.176001,14.830127,2335000
2010-08-26,16.212999,16.350000,15.931000,15.966000,14.637599,2696000
2010-08-27,15.803000,16.259001,15.801000,16.247000,14.895222,2697000
2010-08-30,16.132000,16.132000,15.901000,15.928000,14.602763,2814000
2010-08-31,15.951000,16.232000,15.856000,15.980000,14.650434,2693000
2010-09-01,16.353001,16.655001,16.259001,16.643999,15.259189,2849000
2010-09-02,16.611000,16.754000,16.582001,16.736000,15.343536,2159000
2010-09-03,16.938999,16.969999,16.650999,16.958000,15.547065,2224000
2010-09-07,16.802000,16.802000,16.294001,16.348000,14.987818,2719000
2010-09-08,16.469999,16.584000,16.424999,16.507000,15.133588,2757000
2010-09-09,16.871000,16.871000,16.573999,16.695000,15.305946,1394000
2010-09-10,16.736000,16.898001,16.573000,16.856001,15.453550,1308000
2010-09-13,17.209000,17.665001,17.104000,17.594000,16.130144,2919000
2010-09-14,17.577000,17.820999,17.577000,17.628000,16.161316,2894000
2010-09-15,17.795000,17.900000,17.754999,17.806000,16.324509,2172000
2010-09-16,17.823000,17.997999,17.750999,17.966999,16.472113,3283000
2010-09-17,17.997999,18.299000,17.997000,18.211000,16.695812,3203000
2010-09-20,18.399000,18.580999,18.399000,18.511999,16.971767,3074000
2010-09-21,18.450001,18.594000,18.121000,18.214001,16.698565,2761000
2010-09-22,18.325001,18.523001,18.003000,18.094000,16.588545,2985000
2010-09-23,17.995001,18.124001,17.896000,17.915001,16.424442,2424000
2010-09-24,18.235001,18.497999,18.176001,18.414000,16.881922,3111000
2010-09-27,18.249001,18.294001,18.046000,18.052999,16.550959,2015000
2010-09-28,18.158001,18.224001,17.936001,18.099001,16.593134,3132000
2010-09-29,17.974001,18.323999,17.974001,18.277000,16.756321,1742000
2010-09-30,18.400999,18.591999,18.332001,18.437000,16.903009,2651000
2010-10-01,18.677000,18.900000,18.636999,18.766001,17.204638,2827000
2010-10-04,18.472000,18.705000,18.469000,18.698999,17.143209,2064000
2010-10-05,18.563999,19.143000,18.563999,18.983000,17.403580,1808000
2010-10-06,18.962999,19.018999,18.709000,18.761000,17.200054,2598000
2010-10-07,18.761000,18.840000,18.613001,18.716999,17.159712,1149000
2010-10-08,18.797001,18.855000,18.665001,18.723000,17.165211,1749000
2010-10-11,18.629999,18.701000,18.466999,18.559000,17.014856,2030000
2010-10-12,18.415001,18.521999,18.296000,18.445000,16.910343,2363000
2010-10-13,18.702999,19.010000,18.600000,18.847000,17.278893,3001000
2010-10-14,18.756001,18.756001,18.465000,18.708000,17.151461,2057000
2010-10-15,18.600000,18.669001,18.400000,18.492001,16.953434,1743000
2010-10-18,18.448000,18.665001,18.381001,18.663000,17.110205,1454000
2010-10-19,18.605000,18.660000,17.812000,17.941000,16.448278,2599000
2010-10-20,18.195999,18.195999,17.900000,17.933001,16.440943,2236000
2010-10-21,18.195999,18.195999,17.605000,17.781000,16.301590,4575000
2010-10-22,17.257000,17.809999,17.257000,17.645000,16.176905,2579000
2010-10-25,17.712000,17.735001,17.150000,17.181000,15.751509,3687000
2010-10-26,17.191999,17.365999,17.000999,17.302000,15.862443,2309000
2010-10-27,17.129999,17.129999,16.771000,16.795000,15.397624,3037000
2010-10-28,17.028999,17.555000,16.952000,17.493000,16.037546,3232000
2010-10-29,17.533001,17.620001,17.239000,17.296000,15.856941,2748000
2010-11-01,17.586000,17.915001,17.527000,17.858999,16.373096,2086000
2010-11-02,17.899000,17.999001,17.677000,17.948999,16.455608,1841000
2010-11-03,18.075001,18.100000,17.709999,17.921000,16.429935,1110000
2010-11-04,18.257000,18.584999,18.150999,18.573000,17.027693,2059000
2010-11-05,18.528999,18.895000,18.400999,18.680000,17.125792,1370000
2010-11-08,18.370001,18.562000,18.299999,18.540001,16.997440,1463000
2010-11-09,18.754999,18.825001,18.434999,18.499001,16.959848,1631000
2010-11-10,18.400000,18.715000,18.400000,18.580999,17.035028,1249000
2010-11-11,18.312000,18.480000,18.285000,18.466999,16.930511,1190000
2010-11-12,18.200001,18.368999,17.798000,18.046000,16.544538,1755000
2010-11-15,18.202000,18.667000,18.201000,18.405001,16.873669,1357000
2010-11-16,18.299000,18.299000,17.799999,17.827999,16.344679,2039000
2010-11-17,17.907000,18.285999,17.907000,18.094000,16.588545,3101000
2010-11-18,18.247000,18.299999,18.090000,18.242001,16.724234,2443000
2010-11-19,17.968000,18.239000,17.718000,18.211000,16.695812,2390000
2010-11-22,18.530001,18.530001,18.075001,18.233999,16.716900,1417000
2010-11-23,18.100000,18.146000,17.726000,17.806999,16.325426,1588000
2010-11-24,17.827000,17.827000,17.150000,17.579000,16.116398,3222000
2010-11-26,17.575001,18.025000,17.355000,17.823000,16.340094,1729000
2010-11-29,17.775000,17.775000,17.528999,17.636999,16.169569,1429000
2010-11-30,17.485001,17.990999,17.443001,17.635000,16.167738,2526000
2010-12-01,18.188999,18.674000,18.153999,18.568001,17.023108,2788000
2010-12-02,18.738001,18.948000,18.700001,18.878000,17.307316,1337000
2010-12-03,18.792999,18.868000,18.671000,18.808001,17.243139,607000
2010-12-06,18.674999,18.764999,18.566999,18.674000,17.120287,823000
2010-12-07,18.785000,18.850000,17.853001,17.910000,16.419853,3983000
2010-12-08,17.799999,18.011999,17.603001,17.992001,16.495033,2264000
2010-12-09,17.728001,17.728001,15.950000,16.077999,14.740280,13294000
2010-12-10,16.565001,16.737000,16.302999,16.708000,15.317864,7770000
2010-12-13,16.871000,16.871000,16.521000,16.622999,15.239936,2148000
2010-12-14,16.719999,16.771000,16.350000,16.434000,15.066661,2982000
2010-12-15,16.233999,16.283001,15.225000,15.853000,14.534000,5850000
2010-12-16,15.908000,16.378000,15.815000,16.205999,14.857629,3718000
2010-12-17,16.181999,16.441999,15.935000,16.441999,15.073993,3145000
2010-12-20,16.452999,16.499001,16.059000,16.097000,14.757701,2180000
2010-12-21,16.275999,16.697001,16.257000,16.379999,15.017152,3047000
2010-12-22,16.356001,16.698000,16.306999,16.677999,15.290359,1814000
2010-12-23,16.681000,16.681000,16.402000,16.547001,15.170261,993000
2010-12-27,16.563999,16.676001,16.438999,16.509001,15.135422,582000
2010-12-28,16.643000,16.787001,16.580999,16.613001,15.230770,906000
2010-12-29,16.827000,16.943001,16.827000,16.851999,15.449882,1520000
2010-12-30,16.750999,16.983000,16.719999,16.760000,15.365541,681000
2010-12-31,16.805000,16.927999,16.707001,16.711000,15.320614,1347000
2011-01-03,16.975000,17.243000,16.833000,16.950001,15.539727,2700000
2011-01-04,16.826000,16.834999,16.150000,16.457001,15.087748,4309000
2011-01-05,16.365000,16.573999,16.201000,16.320000,14.962147,2362000
2011-01-06,16.403000,16.416000,15.510000,15.655000,14.352477,6724000
2011-01-07,15.570000,15.570000,15.051000,15.322000,14.047182,6555000
2011-01-10,14.573000,14.889000,14.527000,14.765000,13.536526,8558000
2011-01-11,14.993000,15.100000,14.800000,14.860000,13.623620,7522000
2011-01-12,15.128000,15.613000,15.125000,15.515000,14.224125,4583000
2011-01-13,15.069000,15.472000,15.043000,15.450000,14.164532,4539000
2011-01-14,14.962000,15.237000,14.949000,15.006000,13.757472,5300000
2011-01-18,15.095000,15.177000,14.951000,15.000000,13.751972,3929000
2011-01-19,15.114000,15.142000,14.920000,15.036000,13.784979,3855000
2011-01-20,15.208000,15.221000,14.899000,15.051000,13.798731,3227000
2011-01-21,15.209000,15.209000,14.977000,14.989000,13.741888,3943000
2011-01-24,15.190000,15.203000,14.884000,14.956000,13.711635,4329000
2011-01-25,14.749000,14.875000,14.569000,14.846000,13.610785,1678000
2011-01-26,14.847000,14.847000,14.668000,14.737000,13.510856,2965000
2011-01-27,14.796000,14.843000,14.455000,14.645000,13.426510,3630000
2011-01-28,14.671000,14.714000,13.893000,14.042000,12.873680,8298000
2011-01-31,14.210000,14.482000,14.017000,14.441000,13.239483,5253000
2011-02-01,14.436000,14.786000,14.301000,14.626000,13.409092,3044000
2011-02-02,14.465000,14.506000,14.120000,14.268000,13.080874,2206000
2011-02-03,14.402000,14.495000,14.358000,14.391000,13.193643,1024000
2011-02-04,14.199000,14.240000,14.057000,14.133000,12.957108,1670000
2011-02-07,14.197000,14.432000,14.068000,14.365000,13.169807,1474000
2011-02-08,14.271000,14.300000,14.075000,14.193000,13.012115,2950000
2011-02-09,14.366000,14.369000,13.986000,14.100000,12.926854,4403000
2011-02-10,14.053000,14.329000,13.991000,14.245000,13.059792,3253000
2011-02-11,14.352000,14.930000,14.338000,14.818000,13.585114,3975000
2011-02-14,14.923000,14.985000,14.780000,14.850000,13.614454,2656000
2011-02-15,14.850000,15.180000,14.805000,15.037000,13.785895,3069000
2011-02-16,15.036000,15.149000,14.925000,14.938000,13.695130,1906000
2011-02-17,15.277000,15.300000,15.127000,15.175000,13.912413,1770000
2011-02-18,15.175000,15.380000,15.100000,15.331000,14.055433,2719000
2011-02-22,15.060000,15.211000,14.668000,14.799000,13.567696,2813000
2011-02-23,14.789000,14.838000,14.565000,14.836000,13.601620,4494000
2011-02-24,14.649000,14.712000,14.501000,14.566000,13.354082,3516000
2011-02-25,14.600000,14.718000,14.525000,14.591000,13.377003,2108000
2011-02-28,14.734000,14.787000,14.623000,14.711000,13.487020,1224000
2011-03-01,15.040000,15.265000,14.953000,15.150000,13.889492,4100000
2011-03-02,15.099000,15.252000,15.099000,15.226000,13.959169,2162000
2011-03-03,15.363000,15.791000,15.350000,15.739000,14.429486,3240000
2011-03-04,15.629000,15.930000,15.555000,15.873000,14.552338,2311000
2011-03-07,15.744000,15.880000,15.409000,15.503000,14.213123,2158000
2011-03-08,15.704000,16.076000,15.586000,15.925000,14.600010,2608000
2011-03-09,15.845000,15.972000,15.776000,15.932000,14.606428,3319000
2011-03-10,15.575000,15.695000,15.267000,15.402000,14.120527,1765000
2011-03-11,15.320000,15.541000,15.250000,15.481000,14.192953,1425000
2011-03-14,15.695000,15.700000,15.350000,15.593000,14.295635,1103000
2011-03-15,15.199000,15.764000,14.826000,15.706000,14.399234,2257000
2011-03-16,15.704000,15.750000,15.248000,15.410000,14.127859,3899000
2011-03-17,15.705000,15.705000,15.230000,15.357000,14.079271,1645000
2011-03-18,15.522000,15.546000,15.412000,15.541000,14.247961,2434000
2011-03-21,15.665000,15.665000,15.275000,15.362000,14.083853,1640000
2011-03-22,15.346000,15.407000,15.280000,15.364000,14.085688,987000
2011-03-23,15.338000,15.975000,15.338000,15.842000,14.523917,2656000
2011-03-24,15.800000,16.237000,15.800000,16.171000,14.825542,2444000
2011-03-25,16.301001,16.340000,16.051001,16.232000,14.881468,2483000
2011-03-28,16.455000,16.475000,16.214001,16.302000,14.945644,1579000
2011-03-29,16.495001,16.589001,16.337000,16.589001,15.208765,2152000
2011-03-30,16.645000,16.934000,16.645000,16.747000,15.353619,2117000
2011-03-31,16.750999,17.059000,16.750999,16.993999,15.580069,1794000
2011-04-01,17.004999,17.340000,17.004999,17.239000,15.804686,3182000
2011-04-04,17.402000,17.750000,17.400999,17.643000,16.175070,2657000
2011-04-05,17.480000,17.749001,17.434000,17.618999,16.153069,1743000
2011-04-06,17.598000,17.766001,17.427000,17.555000,16.094395,2261000
2011-04-07,17.450001,17.600000,16.961000,17.150000,15.723090,3221000
2011-04-08,17.346001,17.426001,17.183001,17.215000,15.782681,2760000
2011-04-11,16.947001,17.083000,16.722000,16.983000,15.569984,1626000
2011-04-12,16.775999,16.931000,16.650000,16.875000,15.470968,1295000
2011-04-13,17.320000,17.600000,17.313000,17.382000,15.935787,2673000
2011-04-14,17.389999,17.389999,17.212999,17.257999,15.822102,1024000
2011-04-15,17.400000,17.400000,16.966999,17.024000,15.607574,1448000
2011-04-18,16.944000,17.047001,16.664000,16.975000,15.562652,1556000
2011-04-19,17.087999,17.396999,17.087999,17.270000,15.833105,1053000
2011-04-20,17.621000,17.702000,17.427999,17.702000,16.229162,2101000
2011-04-21,17.778999,17.778999,17.382999,17.490999,16.035717,1224000
2011-04-25,17.444000,17.747000,17.440001,17.636000,16.168653,1106000
2011-04-26,17.709000,17.737000,17.507000,17.700001,16.227325,1364000
2011-04-27,17.660000,17.799999,17.410999,17.686001,16.214497,1469000
2011-04-28,17.518000,17.614000,17.254000,17.365000,15.920200,1311000
2011-04-29,17.225000,17.273001,17.000000,17.209999,15.778093,3260000
2011-05-02,17.100000,17.216000,16.804001,17.004999,15.590153,1930000
2011-05-03,16.790001,16.809999,16.145000,16.372000,15.009821,4263000
2011-05-04,16.440001,16.521999,16.101000,16.320999,14.963062,1830000
2011-05-05,16.091999,16.295000,15.905000,16.260000,14.907137,2019000
2011-05-06,16.604000,16.735001,16.440001,16.455999,15.086829,2592000
2011-05-09,16.490000,16.740000,16.346001,16.355000,14.994232,2200000
2011-05-10,16.285000,16.372000,16.120001,16.259001,14.906223,2279000
2011-05-11,16.264000,16.358999,15.982000,16.118000,14.776952,1948000
2011-05-12,15.903000,16.069000,15.770000,15.988000,14.657770,1410000
2011-05-13,16.030001,16.030001,15.801000,15.868000,14.547753,1426000
2011-05-16,15.772000,15.921000,15.658000,15.717000,14.409317,1180000
2011-05-17,15.650000,15.860000,15.523000,15.706000,14.399234,2064000
2011-05-18,15.783000,15.961000,15.603000,15.902000,14.578924,1562000
2011-05-19,15.871000,15.874000,15.607000,15.775000,14.462492,1669000
2011-05-20,15.850000,15.875000,15.680000,15.725000,14.416653,2114000
2011-05-23,15.532000,15.579000,15.402000,15.479000,14.191120,1620000
2011-05-24,15.499000,15.628000,15.409000,15.538000,14.245210,1533000
2011-05-25,15.466000,15.501000,15.303000,15.434000,14.149864,1564000
2011-05-26,15.547000,16.200001,15.400000,16.073000,14.735697,4330000
2011-05-27,16.299000,16.299000,15.760000,16.103001,14.763200,3195000
2011-05-31,16.360001,16.372999,16.101999,16.283001,15.032125,2424000
2011-06-01,16.281000,16.294001,16.052999,16.106001,14.868723,2815000
2011-06-02,16.207001,16.287001,16.077000,16.247999,14.999810,1605000
2011-06-03,16.174000,16.271999,15.993000,16.080000,14.844718,1779000
2011-06-06,16.236000,16.480000,16.150000,16.233000,14.985963,1791000
2011-06-07,16.325001,16.518999,16.306999,16.341000,15.085665,1828000
2011-06-08,16.344999,16.389000,16.221001,16.336000,15.081052,2113000
2011-06-09,16.350000,16.652000,16.226000,16.591000,15.316462,3216000
2011-06-10,16.351000,16.495001,16.150999,16.378000,15.119825,2399000
2011-06-13,16.399000,16.500000,16.254999,16.379000,15.120748,1331000
2011-06-14,16.480000,16.541000,16.385000,16.510000,15.241684,2164000
2011-06-15,16.384001,16.464001,16.056000,16.139000,14.899187,1975000
2011-06-16,16.229000,16.316000,15.901000,16.058001,14.824408,1529000
2011-06-17,16.299000,16.400000,15.850000,15.869000,14.649928,2549000
2011-06-20,15.654000,15.873000,15.500000,15.757000,14.546530,2078000
2011-06-21,16.042000,16.275000,15.900000,16.194000,14.949960,1934000
2011-06-22,16.070999,16.108999,15.854000,15.866000,14.647158,1651000
2011-06-23,15.749000,16.098000,15.611000,15.902000,14.680392,3213000
2011-06-24,16.179001,16.497999,16.170000,16.382000,15.123518,2979000
2011-06-27,16.410999,16.649000,16.410999,16.608999,15.333080,1781000
2011-06-28,16.650000,16.889999,16.566000,16.861000,15.565720,1688000
2011-06-29,17.198000,17.350000,16.961000,17.211000,15.888833,2318000
2011-06-30,17.368999,17.778000,17.285000,17.639000,16.283951,3367000
2011-07-01,17.236000,17.667000,17.236000,17.587000,16.235947,1230000
2011-07-05,17.618999,18.073000,17.618999,18.028999,16.643991,3624000
2011-07-06,17.907000,18.075001,17.878000,18.002001,16.619068,2887000
2011-07-07,18.232000,18.349001,18.153000,18.256001,16.853556,1647000
2011-07-08,18.069000,18.233999,17.966999,18.153000,16.758467,1295000
2011-07-11,17.893999,17.898001,17.513000,17.608999,16.256258,1820000
2011-07-12,17.444000,17.479000,17.313999,17.361000,16.027309,1410000
2011-07-13,17.698999,17.975000,17.469000,17.809999,16.441818,2164000
2011-07-14,17.884001,17.962999,17.622999,17.736000,16.373503,1167000
2011-07-15,17.730000,17.903999,17.650999,17.801001,16.433510,1082000
